Orthogroup,orths,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene description,Affected Structure or Process 1 superterm Name,Phenotype Keyword Name,Phenotype Tag,Publication ID
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],ceratobranchial cartilage,absent,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],embryonic skeletal system development,disrupted,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],ethmoid cartilage,morphology,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],ethmoid cartilage,shortened,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],head,decreased size,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],Meckel's cartilage,aplastic/hypoplastic,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],palatoquadrate cartilage,morphology,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],parachordal cartilage,morphology,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],pericardium,edematous,abnormal,ZDB-PUB-160524-3
OG0003815,ENSDARG00000045620,ENSDARG00000045620.6,ENSDART00000067086,ENSDART00000067086.6,nansa,N-acetylneuraminic acid synthase a [Source:ZFIN;Acc:ZDB-GENE-030131-1500],trabecula cranii,morphology,abnormal,ZDB-PUB-160524-3
OG0001676,ENSDARG00000105261,ENSDARG00000105261.2,ENSDART00000169456,ENSDART00000169456.2,nfkb1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 [Source:ZFIN;Acc:ZDB-GENE-121204-3],startle response,increased magnitude,abnormal,ZDB-PUB-190402-7
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],hatching,decreased rate,abnormal,ZDB-PUB-180810-8
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],hatching,decreased rate,abnormal,ZDB-PUB-180810-8
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intermediate cell mass of mesoderm,decreased amount,abnormal,ZDB-PUB-141230-19
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intersegmental vessel,immature,abnormal,ZDB-PUB-170809-8
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],intersegmental vessel,immature,abnormal,ZDB-PUB-170809-8
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],trunk,branchiness,abnormal,ZDB-PUB-170809-8
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],trunk,branchiness,abnormal,ZDB-PUB-170809-8
OG0001676,ENSDARG00000038687,ENSDARG00000038687.9,ENSDART00000134122,ENSDART00000134122.3,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],whole organism,increased amount,abnormal,ZDB-PUB-180810-8
OG0001676,ENSDARG00000112821,ENSDARG00000112821.1,ENSDART00000184272,ENSDART00000184272.1,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],whole organism,increased amount,abnormal,ZDB-PUB-180810-8
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],blood circulation,disrupted,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],pericardium,edematous,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],pericardium,edematous,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],post-vent region,decreased length,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],post-vent region,branched,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000098272,ENSDARG00000098272.2,ENSDART00000158447,ENSDART00000158447.2,nipbla,NIPBL cohesin loading factor a [Source:NCBI gene;Acc:570900],post-vent region,decreased length,abnormal,ZDB-PUB-111114-19
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],apoptotic process,increased occurrence,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],brain,decreased size,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased occurrence,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],caudal hematopoietic tissue,decreased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],cell population proliferation,disrupted,abnormal,ZDB-PUB-150725-3
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],central nervous system development,disrupted,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],eye,decreased size,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],hematopoietic stem cell,increased occurrence,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],neural tube,increased occurrence,abnormal,ZDB-PUB-150725-3
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],neural tube,apoptotic,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],nucleate erythrocyte,decreased amount,abnormal,ZDB-PUB-200424-6
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],post-vent region,curved,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],post-vent region,decreased length,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],regulation of canonical Wnt signaling pathway,disrupted,abnormal,ZDB-PUB-131119-22
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],ventral wall of dorsal aorta,decreased amount,abnormal,ZDB-PUB-200424-6
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],whole organism,increased amount,abnormal,ZDB-PUB-200424-6
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],whole organism,increased amount,abnormal,ZDB-PUB-190113-12
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],whole organism,decreased amount,abnormal,ZDB-PUB-150725-3
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],whole organism,increased amount,abnormal,ZDB-PUB-200424-6
OG0002084,ENSDARG00000061052,ENSDARG00000061052.7,ENSDART00000086861,ENSDART00000086861.6,nipblb,NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108],whole organism,decreased amount,abnormal,ZDB-PUB-200424-6
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],cranial neural crest,morphology,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],cranial neural crest cell,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],dorsal root ganglion,mislocalised dorsally,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],enteric nervous system,absent,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],enteric nervous system development,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],head,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],head,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],head,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],medial rectus,aplastic,abnormal,ZDB-PUB-090505-16
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanoblast,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanocyte differentiation,delayed,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanocyte differentiation,delayed,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanocyte differentiation,delayed,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanocyte differentiation,delayed,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],melanophore stripe,increased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],neural crest cell,delaminated,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],neural crest cell migration,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],neural plate,morphology,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],pharyngeal arch,aplastic,abnormal,ZDB-PUB-090505-16
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],presumptive enteric nervous system,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],sternohyoid,aplastic,abnormal,ZDB-PUB-090505-16
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,decreased size,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,colorless,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,absent,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,increased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,mislocalised,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,colorless,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,absent,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk,absent,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk neural crest cell,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],trunk neural crest cell,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],ventral rectus,aplastic,abnormal,ZDB-PUB-090505-16
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore,decreased amount,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore differentiation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore differentiation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore differentiation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000010192,ENSDARG00000010192.8,ENSDART00000014350,ENSDART00000014350.7,pax3a,paired box 3a [Source:ZFIN;Acc:ZDB-GENE-980526-52],xanthophore differentiation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],branchiomeric skeletal muscle development,decreased process quality,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],branchiomeric skeletal muscle development,decreased process quality,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],branchiomeric skeletal muscle development,decreased process quality,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],branchiomeric skeletal muscle development,decreased process quality,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],esophagus,lacks parts or has fewer parts of type,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],esophagus,poorly differentiated,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],esophagus,poorly differentiated,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],mastication,decreased process quality,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],pectoral fin musculature,disorganized,abnormal,ZDB-PUB-130709-61
